GVKEY,EXECID,EXEC_FULLNAME,CEOANN,CO_PER_ROL,CONAME,Company Has CEO?,TITLEANN,TDC1,BONUS,STOCK_AWARDS,OPTION_AWARDS,NONEQ_INCENT,PENSION_CHG,OTHCOMP,TOTAL_SEC,TOTAL_CURR,TOTAL_ALT1,TOTAL_ALT2,TERM_PYMT,CHG_CTRL_PYMT,SHROWN_TOT,SHROWN_TOT_PCT,SHROWN_EXCL_OPTS,SHROWN_EXCL_OPTS_PCT,OPT_EXER_NUM,OPT_EXER_VAL,SHRS_VEST_NUM,SHRS_VEST_VAL,AGE,OPTION_AWARDS_NUM,OPTION_AWARDS_FV,STOCK_AWARDS_FV,OPT_UNEX_EXER_NUM,OPT_UNEX_UNEXER_NUM,OPT_UNEX_EXER_EST_VAL,OPT_UNEX_UNEXER_EST_VAL,STOCK_UNVEST_NUM,STOCK_UNVEST_VAL,EIP_UNEARN_NUM,EIP_UNEARN_VAL,PENSION_VALUE_TOT,PENSION_PYMTS_TOT,DEFER_CONTRIB_EXEC_TOT,DEFER_CONTRIB_CO_TOT,DEFER_EARNINGS_TOT,DEFER_WITHDR_TOT,DEFER_BALANCE_TOT,DEFER_RPT_AS_COMP_TOT,EXECRANKANN,OTHANN,,TDC2,RSTKGRNT,OPTION_AWARDS_BLK_VALUE,OPTION_AWARDS_RPT_VALUE,LTIP,ALLOTHTOT,ALLOTHPD,SAL_PCT,TOTAL_CURR_PCT,TOTAL_SEC_PCT,TOTAL_ALT1_PCT,TOTAL_ALT2_PCT,TDC1_PCT,TDC2_PCT,RET_YRS,COMMENT,PCEO,REASON,EXEC_LNAME,EXEC_FNAME,EXEC_MNAME,GENDER,SICDESC,NAICSDESC,INDDESC,SPCODE,TICKER,NAICS,SPINDEX,SIC,,,
15337,20385,"Jeffrey H. Smulyan, J.D.",CEO,20534,EMMIS COMMUNICATIONS CP-CL A,Yes,"Founder, Executive Chairman, Chief Executive Officer, President and Chairman of Executive Committee",1882.634,405,0,283.95,231.25,0,37.434,1882.634,1330,1882.634,2148.184,4016.235,0,4911.693,11.273,4911.693,11.273,0,0,175,549.5,68,150,283.95,0,471.991,349.998,480.04,268.499,225,483.75,0,0,0,0,0,0,0,0,0,0,1,,,3688.919,,,,,,,-4.606,-4.606,26.061,26.061,17.634,10.917,7.966,,,,,Hunter,Mark,R.,MALE,MALT BEVERAGES,Breweries,Brewers,SP,TAP,312120,3020,2082,,,15337
15343,31457,Gregory L. Christopher,CEO,32856,MUELLER INDUSTRIES,Yes,Chief Executive Officer and Director,5114.981,0,1843.2,0,2250,0,121.781,5114.981,900,5114.981,4822.53,14697.265,14697.265,507.402,0.891,427.682,0.751,13.064,250.829,45.6,1299.92,52,0,0,1843.2,86.126,12,1783.037,262.8,181.2,6193.416,0,0,0,0,0,0,0,0,0,0,1,,,2266.46,,,,,,,4.667,4.667,28.64,28.64,43.975,28.643,30.794,,,,,Hattersley,Gavin,D.,MALE,MALT BEVERAGES,Breweries,Brewers,SP,TAP,312120,3020,2082,,,15343
15363,8770,William A. Cooper,CEO,7610,TCF FINANCIAL CORP,Yes,"Chairman, Chief Executive Officer and Member of Executive Committee",12918.424,0,7939.388,0,3000,46.907,479.036,12965.331,1500,12965.331,17155.943,4517.308,3989.808,2104.979,1.281,1304.979,0.794,0,0,750,12130,70,0,0,7939.388,800,0,2432,0,0,0,750,11917.5,292.749,24.153,8193.788,254.4,-217.871,2145.045,23237.601,0,1,,,2414.895,,,,,,,,,,,,,,,,,,Anand,Krishnan,,MALE,MALT BEVERAGES,Breweries,Brewers,SP,TAP,312120,3020,2082,,,15363
15414,44956,Charles R. Kummeth,CEO,47883,BIO-TECHNE CORP,Yes,"Chief Executive Officer, President and Director",1040.504,0,1539.994,600.003,421.037,0,33.108,3180.501,586.359,1040.504,1471.754,625,5853.507,87.482,0.236,5,0.013,0,0,5,431.25,54,46.316,0,0,68.957,92.359,1731.51,1448.857,17.652,1656.817,10.203,957.654,0,0,0,0,0,0,0,0,1,,,11695.402,,,,,,,3.131,3.131,16.235,16.235,55.439,-22.521,5.281,,,CEO,,Weeks,Wendell,P.,MALE,"ELECTRONIC COMPONENTS, NEC",Other Electronic Component Manufacturing,Electronic Components,SP,GLW,334419,4520,3679,,,15414
15417,35812,"J. Powell Brown, CPCU",CEO,37772,BROWN & BROWN INC,Yes,"Chief Executive Officer, President and Director",2921.679,217.46,499.991,0,1304.4,0,112.319,2921.679,1004.969,2921.679,2421.688,0,12431.759,1541.751,1.094,1541.751,1.094,0,0,0,0,46,0,0,499.991,70,0,1010.1,0,189.912,6250.004,212.131,6981.231,0,0,345,0,27.355,0,372.355,0,1,,,6666.736,,,,,,,2.98,1.134,6.071,6.071,36.522,-16.66,4.505,,,,,Flaws,James,B.,MALE,"ELECTRONIC COMPONENTS, NEC",Other Electronic Component Manufacturing,Electronic Components,SP,GLW,334419,4520,3679,,,15417
15459,24376,Nancy M. Taylor,CEO,24965,TREDEGAR CORP,Yes,"Chief Executive Officer, President and Director",1924.196,0,629.062,429.37,167.05,175.147,38.764,2099.343,659.95,2099.343,1419.005,6084.92,6678.875,467.31,1.43,185.755,0.568,0,0,15.8,378.094,54,46.62,429.37,629.062,276.175,106.745,1164.699,68.289,60.26,1355.247,69.144,1555.049,803.436,0,0,13.529,-51.113,0,202.101,0,1,,,4369.124,,,,,,,3,3,23.921,23.921,99.818,-19.445,41.587,,,,,Gregg,Kirk,P.,MALE,"ELECTRONIC COMPONENTS, NEC",Other Electronic Component Manufacturing,Electronic Components,SP,GLW,334419,4520,3679,,,15459
15520,17833,Michael W. Barnes,CEO,44834,SIGNET JEWELERS LTD,Yes,Chief Executive Officer and Director,8344.043,0,4897.541,0,0,0,2588.254,8344.043,858.248,8344.043,22206.459,0,0,107.899,0.135,107.899,0.135,0,0,174.396,18759.957,54,0,0,4897.541,0,0,0,0,0,0,109.094,13212.375,0,0,0,0,0,0,0,0,2,,,2981.399,,,,,,,3.326,3.326,55.441,55.441,50.915,-1.618,0.322,,,,,McRae,Lawrence,D.,MALE,"ELECTRONIC COMPONENTS, NEC",Other Electronic Component Manufacturing,Electronic Components,SP,GLW,334419,4520,3679,,,15520
15521,10628,Ronald L. Sargent,CEO,9304,STAPLES INC,Yes,"Chairman, Chief Executive Officer and Chairman of Executive Committee",12391.537,0,8225,0,2591.478,0,325.851,12391.537,1249.208,12391.537,6632.997,8511.458,23815.7,6582.392,1.027,2110.257,0.329,0,0,213.323,2466.46,58,0,0,8225,4472.135,627.787,2381.307,1898.02,141.983,2420.81,1238.332,21113.56,0,0,224.857,50.625,469.267,0,6559.305,0,1,,,4338.619,,,,,,,,,,,,,,,,,,Clappin,James,P.,MALE,"ELECTRONIC COMPONENTS, NEC",Other Electronic Component Manufacturing,Electronic Components,SP,GLW,334419,4520,3679,,,15521
15708,16461,David E. I. Pyott,CEO,16250,ALLERGAN INC,Yes,Chairman and Chief Executive Officer,13641.63,0,0,9967.425,2220.8,4144.327,52.136,17785.957,1401.269,17785.957,29734.292,81726.545,126250.772,0,,0,,252,21915.76,0,0,61,257.756,9967.425,0,2265.2,734.756,343106.749,79105.693,165,35077.35,0,0,14769.645,0,0,0,0,0,0,0,1,,,2464.124,,,,,,,8.333,8.333,-4.876,-4.876,0.872,-4.876,-4.876,,,CEO,,"Gellerstedt, III",Lawrence,L.,MALE,REAL ESTATE INVESTMENT TRUST,Lessors of Nonresidential Buildings (except Miniwa,Diversified REITs,SM,CUZ,531120,4040,6798,,,15708
15709,22941,Rick R. Holley,CEO,23344,PLUM CREEK TIMBER CO INC,Yes,Chief Executive Officer and Executive Director,9213.282,0,5042,0,1216.276,2510.699,108.483,9855.958,978.5,11723.981,5989.621,0,7632.797,989.388,0.566,239.388,0.137,0,0,27.933,1175.663,63,0,0,6910.023,715,35,3327.1,43.4,87,3722.73,78,3800,19719.227,0,0,0,0,0,0,0,1,,,1325.517,,,,,,,0,0,-1.21,-1.21,86.824,-1.21,-1.21,,,,,Adzema,Gregg,D.,MALE,REAL ESTATE INVESTMENT TRUST,Lessors of Nonresidential Buildings (except Miniwa,Diversified REITs,SM,CUZ,531120,4040,6798,,,15709
15855,4834,Michael A. Brown,CEO,49614,SYMANTEC CORP,Yes,"Chief Executive Officer, President and Director",16318.431,0,14177.18,0,658.176,0,9.999,16318.432,1473.077,16318.431,2181.545,2660.02,16459.242,136.153,0.02,136.153,0.02,12,40.293,0,0,56,0,0,14177.179,0,0,0,0,147.736,3479.183,338.856,7980.059,0,0,0,0,0,0,0,0,1,,,932.021,,,,,,,0,0,-8.908,-8.908,-9.152,-8.908,-8.908,,,,,McColl,John,S.,MALE,REAL ESTATE INVESTMENT TRUST,Lessors of Nonresidential Buildings (except Miniwa,Diversified REITs,SM,CUZ,531120,4040,6798,,,15855
16101,18569,Richard A. Gonzalez,CEO,46494,ABBVIE INC,Yes,"Chairman, Chief Executive Officer and Chairman of Executive Committee",16961.462,0,8379.403,2762.525,3500,5044.809,723.573,22006.271,1595.961,22006.271,16911.127,2953.224,62764.702,482.147,0.03,482.147,0.03,0,0,118.774,6046.784,60,281.03,2762.525,8379.403,283.743,667.75,9292.128,15609.46,0,0,354.573,23203.257,10891.983,319.807,0,0,0,0,0,0,1,,,1077.833,,,,,,,30,30,42.053,42.053,54.439,42.053,42.053,,,,,Connolly,Michael,Colin,MALE,REAL ESTATE INVESTMENT TRUST,Lessors of Nonresidential Buildings (except Miniwa,Diversified REITs,SM,CUZ,531120,4040,6798,,,16101
16188,35130,Robert J. Willett,CEO,36987,COGNEX CORP,Yes,"Chief Executive Officer, President, President of Modular Vision Systems Division and Executive Director",13620.893,0,0,12524.725,712.681,0,7.372,13620.893,376.115,13620.893,5101.271,0,9368.3,672.5,,0,0,150,4005.103,0,0,46,730,12524.725,0,375,1080,10439.75,9969.9,0,0,0,0,0,0,0,0,0,0,0,0,1,,,848.239,,,,,,,0,0,-7.903,-7.903,12.935,-7.903,12.624,,,,,"Ellis, II",James,Thad,MALE,REAL ESTATE INVESTMENT TRUST,Lessors of Nonresidential Buildings (except Miniwa,Diversified REITs,SM,CUZ,531120,4040,6798,,,16188
16245,21673,John P. Barnes,CEO,39384,PEOPLE'S UNITED FINL INC,Yes,"Chief Executive Officer, President, Director, Member of Treasury & Finance Committee, Member of Enterprise Risk Committee, Chief Executive Officer of the People's United Bank",3696.12,0,741.989,726.267,1000,2,233.153,3698.121,994.712,3698.12,3428.753,0,9563.152,436.041,0.145,436.041,0.145,0,0,83.984,1198.888,58,474.684,726.267,741.988,723.331,774.241,726.014,1285.41,143.944,2185.069,0,0,312.1,0,393.942,118.33,103.196,0,3218.322,0,1,,,667.497,,,,,,,20,20,12.43,,,,,,,,,Roper,Pamela,F.,FEMALE,REAL ESTATE INVESTMENT TRUST,Lessors of Nonresidential Buildings (except Miniwa,Diversified REITs,SM,CUZ,531120,4040,6798,,,16245
16269,48029,"Jay R. Luly, Ph.D.",CEO,51356,ENANTA PHARMACEUTICALS INC,Yes,"Chief Executive Officer, President and Director",763.206,262.455,0,1755.908,0,0,11.369,2519.114,751.837,763.206,763.206,0,0,521.393,2.803,521.393,2.803,0,0,0,0,58,0,0,0,227.492,153.757,7501.002,2841.102,0,0,0,0,0,0,0,0,0,0,0,0,1,,,2338.877,,,,,,,2.667,2.667,-0.976,-0.976,95.632,-0.976,124.612,,,,,Greene,Edward,A.,MALE,EATING PLACES,Full-Service Restaurants,Restaurants,MD,CBRL,722511,2530,5812,,,16269
16401,33750,"Jason P. Rhode, Ph.D.",CEO,35424,CIRRUS LOGIC INC,Yes,"Chief Executive Officer, President and Director",3667.721,0,1482.95,594.076,955.625,0,10.07,3667.721,625,3667.721,2571.77,941.154,8126.506,1101.232,1.737,98.873,0.156,12,208.2,37.5,772.875,45,90,594.076,1482.95,972.776,224.272,21012.347,2216.267,95,3162.55,35,1165.15,0,0,0,0,0,0,0,0,1,,,14396.016,,,,,,,3.243,3.243,-8.898,-8.898,91.461,-8.898,69.2,,,CEO,,Cochran,Sandra,Brophy,FEMALE,EATING PLACES,Full-Service Restaurants,Restaurants,MD,CBRL,722511,2530,5812,,,16401
16477,33680,Matthew J. Simoncini,CEO,35342,LEAR CORP,Yes,"Chief Executive Officer, President and Director",12094.226,0,7099.775,0,3150,80.217,554.451,12174.443,1290,12174.443,23959.153,25082.857,33148.419,59.73,0.078,59.73,0.078,0,0,177.155,18884.485,53,0,0,7099.775,0,0,0,0,109.951,10946.415,322.195,31995.658,384.259,0,222.3,517.155,244.018,0,2185.623,0,1,,,5300.552,,,,,,,3.061,3.061,-5.187,-5.187,236.543,-5.187,174.127,,,,,Hyatt,Lawrence,E.,MALE,EATING PLACES,Full-Service Restaurants,Restaurants,MD,CBRL,722511,2530,5812,,,16477
16478,42776,William R. Thomas,CEO,45458,EOG RESOURCES INC,Yes,Chairman and Chief Executive Officer,10548.457,0,5788.782,1978.503,1600,0,274.441,10548.457,906.731,10548.457,8268.758,29925.923,35507.103,449.75,0.082,449.75,0.082,16,1129.68,44.198,4357.906,61,64.133,1978.503,5788.782,218.656,183.301,9688.017,3439.65,196.567,18097.924,80.697,7429.773,0,0,0,128.532,46.519,0,1695.922,0,1,,,1631.183,,,,,,,2.778,2.778,-1.554,-1.554,54.899,-1.554,77.705,,,,,Flanagan,Nicholas,V.,MALE,EATING PLACES,Full-Service Restaurants,Restaurants,MD,CBRL,722511,2530,5812,,,16478
16486,45534,Thomas E. Carlile,CEO,48520,BOISE CASCADE CO,Yes,Chief Executive Officer and Director,5246.797,0,1030.516,0,1600,303.149,1888.558,5672.223,850,5541.725,5692.64,3694.11,1626.188,45.944,0.117,45.944,0.117,0,0,31.318,1050.933,63,0,0,900.018,0,17.551,0,174.808,19.146,711.274,0,0,3814.487,0,0,0,24.453,0,443.26,8.221,1,,,1880.016,,,,,,,,,,,,,,,,,,Ciavarra,Christopher,A.,MALE,EATING PLACES,Full-Service Restaurants,Restaurants,MD,CBRL,722511,2530,5812,,,16486
16531,18749,Richard D. Spurr,CEO,29193,ZIX CORP,Yes,"Chief Executive Officer, President and Director",829.207,0,466,0,0,0,13.207,829.207,350,829.207,609.457,1037.094,1037.094,1753.672,3.078,475.547,0.835,0,0,62.5,246.25,60,0,0,466,1567.708,182.292,290.989,141.511,150,549,0,0,0,0,0,0,0,0,0,0,1,,,1486.758,,,,,,,16.128,16.128,10.999,10.999,42.442,-5.074,32.723,,,,,DuPont,Augustus,I.,MALE,MISC FABRICATED METAL PRODS,Fluid Power Valve and Hose Fitting Manufacturing,Industrial Machinery,MD,CR,332912,2010,3490,,,16531
16597,32070,Darin G. Billerbeck,CEO,44132,LATTICE SEMICONDUCTOR CORP,Yes,"Chief Executive Officer, President and Director",3935.232,0.3,1378.808,1399.769,669.202,0,5.565,3935.231,481.887,3935.232,4211.248,1848.585,3517.3,301.971,0.259,301.971,0.259,175.4,586.328,348.955,2468.266,54,462.596,1399.769,1378.809,871.336,645.86,1638.938,607.5,140.98,974.172,0,0,0,0,0,0,0,0,0,0,1,,,8834.283,,,,,,,-86.538,-86.538,-98.057,-98.057,29.749,-98.057,-17.048,,,,,Fast,Eric,C.,MALE,MISC FABRICATED METAL PRODS,Fluid Power Valve and Hose Fitting Manufacturing,Industrial Machinery,MD,CR,332912,2010,3490,,,16597
16650,16872,"Dawne S. Hickton, Esq.",CEO,16722,RTI INTL METALS INC,Yes,"Vice Chairman, Chief Executive Officer, President, Member of Executive Committee and Member of Strategic Transactions Committee",2289.992,0,789.277,265.962,525,1111.599,24.368,3401.591,685.385,3401.591,3135.466,2144.156,6542.665,237.057,0.77,140.792,0.457,8,20,24.659,769.114,56,17.719,265.962,789.277,81.151,31.752,177.75,2.805,43.785,1106.009,27.937,705.689,4140.193,0,0,0,0,0,0,0,1,,,4669.841,,,,,,,44.509,44.509,79.242,79.242,41.258,71.419,64.459,,,CEO,,Mitchell,Max,H.,MALE,MISC FABRICATED METAL PRODS,Fluid Power Valve and Hose Fitting Manufacturing,Industrial Machinery,MD,CR,332912,2010,3490,,,16650
16681,34374,Alan B. Levan,CEO,36151,BBX CAPITAL CORP,Yes,Chairman of the Board and Chief Executive Officer,4439.008,1500,2189.008,0,0,0,0,4439.008,2250,4439.008,4098.173,13628.852,15856.352,70.24,0.449,67.84,0.434,0,0,106.701,1848.173,69,0,0,2189.008,2.4,0,0,0,463.76,7628.852,0,0,0,0,0,0,0,0,0,0,2,,,2069.514,,,,,,,19.057,19.057,-2.177,-2.177,22.151,-2.177,24.726,,,,,"Maue, CPA",Richard,A.,MALE,MISC FABRICATED METAL PRODS,Fluid Power Valve and Hose Fitting Manufacturing,Industrial Machinery,MD,CR,332912,2010,3490,,,16681
16705,40957,"John C. Dean, Jr.",CEO,43456,CENTRAL PACIFIC FINANCIAL CP,Yes,"Chairman, Chief Executive Officer, Chairman of Central Pacific Bank and Chief Executive Officer of Central Pacific Bank",893.594,0,323.986,0,200,0,44.608,893.594,325,893.594,1761.065,0,719.158,237.677,0.759,237.677,0.759,0,0,62.542,1191.457,66,0,0,323.986,50.813,0,365.345,0,16.919,363.759,16.421,353.052,0,0,53.125,0,19.894,0,209.07,0,1,,,1345.445,,,,,,,3.539,3.539,-6.183,-6.183,15.581,-6.183,12.544,,,,,Pinkham,Louis,Vernon,MALE,MISC FABRICATED METAL PRODS,Fluid Power Valve and Hose Fitting Manufacturing,Industrial Machinery,MD,CR,332912,2010,3490,,,16705
16710,20686,Joseph T. Dunsmore,CEO,20851,DIGI INTERNATIONAL INC,Yes,"Chairman, Chief Executive Officer and President",1370.119,0,0,733.046,186.303,0,14.77,1370.119,436,1370.119,701.902,1058.303,0,930.98,3.726,11.074,0.044,43.219,64.829,0,0,56,165,733.046,0,836.364,310.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1107.334,,,,,,,22.756,22.756,19.943,,,,,,,,,Salovaara,Kristian,R.,MALE,MISC FABRICATED METAL PRODS,Fluid Power Valve and Hose Fitting Manufacturing,Industrial Machinery,MD,CR,332912,2010,3490,,,16710
16721,44810,Andrew Wilson,CEO,47724,ELECTRONIC ARTS INC,Yes,Chief Executive Officer and Director,11634.89,0,6696.87,1999.996,2000,0,57.255,11634.89,880.769,11634.89,8438.26,0,83480.325,312.118,0.1,312.118,0.1,0,0,160.334,5500.236,41,166.389,1999.996,6696.87,320,846.389,10420.8,25990.282,412.044,23997.443,262.044,15261.443,0,0,0,0,0,0,0,0,1,,,1726.643,,,,,,,0,0,18.955,18.955,14.72,18.955,46.461,,,,,Forsyth,Stephen,C.,MALE,"PLASTC,SYNTH MATLS;EX GLASS",Synthetic Rubber Manufacturing,Specialty Chemicals,EX,CHMT,325212,1510,2820,,,16721
16781,36479,"Charles R. Hageboeck, Ph.D.",CEO,38521,CITY HOLDING CO,Yes,"Chief Executive Officer, President, Director, Member of Executive Committee, Chief Executive Officer of City National Bank and President of City National Bank",892.732,0,227.615,32.542,318.375,0,74.357,1152.889,500,892.732,1093.407,2804.856,5050.539,78.64,0.517,78.64,0.517,6.25,109.375,2,91.3,51,0,0,0,37.5,32.132,269.625,309.988,41.601,1935.695,0,0,0,0,0,0,0,0,0,0,1,,,5921.064,,,,,,,1.408,1.408,-1.128,-1.128,28.099,-1.128,47.801,,,CEO,,Rogerson,Craig,A.,MALE,"PLASTC,SYNTH MATLS;EX GLASS",Synthetic Rubber Manufacturing,Specialty Chemicals,EX,CHMT,325212,1510,2820,,,16781
16790,34407,Mark E. Tryniski,CEO,36189,COMMUNITY BANK SYSTEM INC,Yes,"Chief Executive Officer, President, Director, Chief Executive Officer of Community Bank NA, President of Community Bank NA and Director of Community Bank NA",1481.346,0,151.231,150.961,471.828,665.227,33.286,2146.573,674.04,2146.573,2014.655,3725.257,6021.565,228.869,0.561,100.133,0.246,0,0,4.45,170.274,53,18.026,150.961,151.231,109.728,59.155,1963.464,412.349,13.202,503.392,19.781,754.25,2651.899,0,0,0,51.795,0,292.102,0,1,,,1827.201,,,,,,,2.106,2.106,16.46,16.46,86.076,16.46,104.193,,,,,Flaherty,Billie,S.,FEMALE,"PLASTC,SYNTH MATLS;EX GLASS",Synthetic Rubber Manufacturing,Specialty Chemicals,EX,CHMT,325212,1510,2820,,,16790
16821,16860,Aurelio Aleman-Bermudez,CEO,16709,FIRST BANCORP P R,Yes,"Chief Executive Officer, President, Director, Member of Asset/Liability Committee, Member of Credit Committee and Director of Firstbank Puerto Rico",2249.616,1.2,1316.921,0,0,0,58.418,2249.616,874.277,2249.616,1066.995,5920,6153.67,683.845,0.321,683.845,0.321,0,0,23.438,134.3,55,0,0,1316.921,24.8,0,0,0,323.204,1897.207,0,0,0,0,0,0,0,0,0,0,1,,,1937.308,,,,,,,0.908,0.908,-10.466,-10.466,-13.098,-10.466,4.299,,,,,Cross,Chet,H.,MALE,"PLASTC,SYNTH MATLS;EX GLASS",Synthetic Rubber Manufacturing,Specialty Chemicals,EX,CHMT,325212,1510,2820,,,16821
16832,29477,Michael J. Blodnick,CEO,30678,GLACIER BANCORP INC,Yes,"Chief Executive Officer, President, Director and Director of Glacier Bank",874.852,0,291.545,0,301.697,123.025,27.888,1289.422,545.267,997.877,1289.422,1434.97,2531.695,452.686,0.599,452.686,0.599,0,0,10.948,291.545,61,0,0,0,0,0,0,0,0,0,14.061,351.806,883.852,0,0,0,54.49,0,1104.284,0,1,,,1217.499,,,,,,,3.786,3.786,22.828,22.828,18.62,22.828,50.403,,,,,Swiech,Alan,M.,MALE,"PLASTC,SYNTH MATLS;EX GLASS",Synthetic Rubber Manufacturing,Specialty Chemicals,EX,CHMT,325212,1510,2820,,,16832
16878,45866,Craig T. Bouchard,CEO,48893,REAL INDUSTRY INC,Yes,Chairman and Chief Executive Officer,610.4,175,175.001,0,0,0,10.4,660.401,475,610.4,664.15,389.375,389.375,465.542,1.611,265.542,0.919,0,0,25,178.75,61,0,0,125,150,50,0,0,12.5,89.375,0,0,0,0,0,0,0,0,0,0,1,,,16377.993,,,,,,,0,0,14.615,14.615,7.184,12.823,92.672,,,CEO,,"Conway, Jr.",John,W.,MALE,METAL CANS,Metal Can Manufacturing,Metal & Glass Containers,EX,CCK,332431,1510,3411,,,16878
16889,37315,Christopher Oddleifson,CEO,39396,INDEPENDENT BANK CORP/MA,Yes,"Chief Executive Officer, President, Director, Member of Executive Committee, Chief Executive Officer of Rockland Trust Company, President of Rockland Trust Company and Director of Rockland Trust Company",1684.25,0,644.885,0,407.882,991.108,65.66,2768.736,659.201,2675.358,2976.299,4187.543,7761.434,104.724,0.401,104.724,0.401,46,268.97,16.4,583.478,55,0,0,551.507,64,0,828.87,0,41.2,1763.772,6.7,286.827,3010.655,0,0,0,0,0,0,0,1,,,3361.878,,,,,,,0,0,48.917,48.917,11.305,13.156,13.156,,,,,Donahue,Timothy,J.,MALE,METAL CANS,Metal Can Manufacturing,Metal & Glass Containers,EX,CCK,332431,1510,3411,,,16889
16890,33102,"William Bradford Kessel, CPA",CEO,34699,INDEPENDENT BANK CORP/MI,Yes,"Chief Executive Officer, President, Director, Chief Executive Officer of Independent Bank, President of Independent Bank and Director of Independent Bank",804.751,0,232.5,0,136.667,0,25.584,804.751,410,804.751,572.251,0,1573.965,50.019,0.221,50.019,0.221,0,0,0,0,49,0,0,232.5,1.856,0,0,0,92.492,1207.021,8.02,104.661,0,0,0,0,0,0,0,0,1,,,2849.803,,,,,,,0,0,37.948,37.948,-25.572,7.556,-21.764,,,,,"McGowan, Jr.",Raymond,L.,MALE,METAL CANS,Metal Can Manufacturing,Metal & Glass Containers,EX,CCK,332431,1510,3411,,,16890
16981,46727,Jose Rafael Fernandez,CEO,49873,OFG BANCORP,Yes,"Vice Chairman, Chief Executive Officer, President and Director of Oriental Bank & Trust",1889.562,0,0,333.125,583.8,0,107.637,1889.562,865,1889.562,1556.437,0,2897.6,181.403,0.406,181.403,0.406,0,0,0,0,51,52.3,333.125,0,225.957,155.725,924.84,428.435,41.1,684.315,0,0,0,0,907.908,0,-0.51,2666.55,67.502,0,1,,,3262.732,,,,,,,8.696,8.696,73.323,73.323,116.754,30.442,30.442,,,,,Gifford,Gerard,H.,MALE,METAL CANS,Metal Can Manufacturing,Metal & Glass Containers,EX,CCK,332431,1510,3411,,,16981
17035,28629,Gabriel Tirador,CEO,29739,MERCURY GENERAL CORP,Yes,"Chief Executive Officer, President, Director and Member of Investment Committee",2535.719,38.085,450,0,1099.768,0,59.061,2535.719,926.89,2535.719,2225.01,0,0,47.054,0.085,34.554,0.063,10.145,139.291,0,0,49,0,0,450,0,37.5,0,532.875,0,0,20,818.2,0,0,0,0,0,0,0,0,2,,,4762.162,,,,,,,6.667,6.667,-1.596,-1.596,131.648,8.705,163.821,,,,,Kelly,Thomas,A.,MALE,METAL CANS,Metal Can Manufacturing,Metal & Glass Containers,EX,CCK,332431,1510,3411,,,17035
17070,35856,Scott V. Fainor,CEO,37819,NATIONAL PENN BANCSHARES INC,Yes,"Chief Executive Officer, President, Director, Chief Executive Officer of National Penn Bank, President of National Penn Bank and Member of Executive Committee",2302.902,0,930.166,0,570.873,2.654,36.862,2305.556,765.001,2305.556,1878.203,5469.539,4227.318,684.211,0.488,684.211,0.488,0,0,45.641,502.813,52,0,0,930.166,86.95,0,72.9,0,182.3,1919.708,0,0,8.712,0,0,0,0,0,0,0,1,,,2417.351,,,,,,,4.95,4.95,-17.588,-17.588,84.298,-19.057,-19.057,,,CEO,,"Boyle, MBA",William,W.,MALE,"CALCULATE,ACCT MACH,EX COMP",Other Commercial and Service Industry Machinery Ma,Aerospace & Defense,SM,CUB,333318,2010,3578,,,17070
17074,33361,Stanley A. Galanski,CEO,34991,NAVIGATORS GROUP INC,Yes,"Chief Executive Officer, President, Director, Member of Underwriting Advisory Committee and Chairman of Navigators Insurance Company",3979.076,720.114,2199.965,0,0,0,58.997,3979.076,1720.114,3979.076,1869.692,1000,8151.457,135.435,0.941,135.435,0.941,0,0,1.498,90.581,55,0,0,2199.965,0,0,0,0,52.346,3839.349,45.161,3312.108,0,0,0,0,0,0,0,0,1,,,1468.462,,,,,,,3.36,3.36,-29.173,-29.173,77.788,-29.173,-29.173,,,,,"Thomas, CPA, MBA",John,D.,MALE,"CALCULATE,ACCT MACH,EX COMP",Other Commercial and Service Industry Machinery Ma,Aerospace & Defense,SM,CUB,333318,2010,3578,,,17074
17095,33278,Robert G. Jones,CEO,34902,OLD NATIONAL BANCORP,Yes,"Chief Executive Officer, President and Director",1978.036,0,793.794,0,498.469,0,35.773,1978.036,650,1978.036,2023.684,2374.632,7038.238,182.889,0.155,182.889,0.155,0,0,62.227,839.442,57,0,0,793.794,224,0,76.93,0,0,0,96.706,1438.985,0,0,123.622,27.499,8.589,0,1076.684,0,1,,,1329.247,,,,,,,0,0,-41.281,-41.281,21.773,-41.281,-41.281,,,,,Shewmaker,Stephen,O.,MALE,"CALCULATE,ACCT MACH,EX COMP",Other Commercial and Service Industry Machinery Ma,Aerospace & Defense,SM,CUB,333318,2010,3578,,,17095
17115,7271,Gregory E. Murphy,CEO,7762,SELECTIVE INS GROUP INC,Yes,"Chairman, Chief Executive Officer and Chairman of Executive Committee",3995.853,0,1600.011,0,1425,1205.255,70.842,5201.108,900,5201.108,5935.936,9727.254,20925.095,328.907,0.578,304.84,0.535,10,49.55,53.63,2285.289,58,0,0,1600.011,24.067,0,164.823,0,131.493,3572.639,17.6,4796.272,5383.305,0,45,46.292,53.104,0,1615.151,0,1,,,2370.157,,,,,,,7.784,7.784,-5.059,-5.059,89.917,-5.395,-5.395,,,,,Feldmann,Bradley,H.,MALE,"CALCULATE,ACCT MACH,EX COMP",Other Commercial and Service Industry Machinery Ma,Aerospace & Defense,SM,CUB,333318,2010,3578,,,17115
